ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Sul,SC,4202008,Interior,Municipal,Urbana,299.216199,285.975752,Feminino,Branca,Maio,2003,"Sim, um",Não sei,Completou a Faculdade,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Norte,AM,1300706,Interior,Estadual,Urbana,314.590112,289.747031,Masculino,Parda,Dezembro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PE,2600500,Interior,Municipal,Urbana,266.120073,284.103583,Masculino,Parda,Maio,2002,Não tem,Nunca estudou,Nunca estudou,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3551702,Interior,Municipal,Urbana,253.080906,262.093016,Masculino,Parda,Janeiro,2003,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,RJ,3301702,Interior,Estadual,Urbana,170.405052,153.812083,Feminino,Branca,Fevereiro,2003,Não tem,Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,PE,2613206,Interior,Municipal,Urbana,308.702504,325.642481,Masculino,Branca,Junho,2002,"Sim, um",Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,RN,2403251,Interior,Municipal,Urbana,289.243804,278.998769,Masculino,Amarela,Março,2002,"Sim, um",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,MG,3164704,Interior,Estadual,Urbana,275.871268,283.675,Feminino,Branca,Novembro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Nunca estudou,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4116406,Interior,Estadual,Urbana,256.869732,229.839398,Feminino,Parda,Junho,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,PA,1504976,Interior,Municipal,Urbana,202.886886,285.287829,Masculino,Parda,Março,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,256.269104,261.206284,Masculino,Parda,Novembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Menos de 1 hora,Não,Ainda não sei
2017,Centro-Oeste,GO,5210000,Interior,Estadual,Urbana,282.370852,295.02785,Masculino,Parda,Maio,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2308500,Interior,Municipal,Rural,240.498905,288.5838,Masculino,Branca,Janeiro,2002,Não tem,Nunca estudou,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,MG,3157807,Interior,Estadual,Urbana,230.778838,292.664666,Masculino,Branca,Junho,2002,"Sim, um",Não sei,Não sei,Menos de 1 hora,NA,Não,Continuar estudando e trabalhar
2017,Sul,SC,4202404,Interior,Municipal,Urbana,340.862704,222.740458,Feminino,Branca,Janeiro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sul,SC,4208203,Interior,Municipal,Urbana,259.384138,238.704257,Masculino,Branca,Setembro,2002,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Nordeste,AL,2707701,Interior,Estadual,Rural,280.944815,198.988789,Feminino,Parda,Setembro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3130903,Interior,Municipal,Rural,222.444314,208.312803,Feminino,Parda,Fevereiro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,CE,2308104,Interior,Municipal,Urbana,263.410802,314.96632,Masculino,Amarela,Maio,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,RN,2408102,Capital,Estadual,Urbana,190.031787,228.061687,Feminino,Branca,Agosto,1999,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,MG,3157401,Interior,Municipal,Urbana,148.014833,253.76137,Masculino,Branca,Outubro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Mais de 3 horas,Sim,Somente continuar estudando
2017,Norte,AM,1302603,Capital,Municipal,Urbana,282.791269,247.769881,Feminino,Parda,Setembro,2001,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Municipal,Urbana,276.661196,264.234363,Masculino,Indígena,Fevereiro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4128104,Interior,Estadual,Urbana,218.722922,261.737709,Masculino,Parda,Agosto,2003,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2920452,Interior,Municipal,Rural,258.511018,266.947321,Feminino,Parda,Agosto,2001,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,CE,2308708,Interior,Municipal,Urbana,291.343467,322.23182,Masculino,Branca,Outubro,2001,Não tem,Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2111300,Capital,Municipal,Urbana,309.155482,271.849525,Feminino,Parda,Dezembro,2002,Não tem,Completou a Faculdade,Completou a Faculdade,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,AM,1302603,Capital,Estadual,Urbana,264.21792,276.97787,Masculino,Parda,Julho,2000,"Sim, um",NA,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2211001,Capital,Municipal,Urbana,372.714822,351.367205,Feminino,Branca,Julho,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,5003702,Interior,Estadual,Urbana,307.664656,282.140812,Feminino,Parda,Agosto,2002,"Sim, quatro ou mais","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2102556,Interior,Municipal,Urbana,157.936983,211.381851,Feminino,Parda,Maio,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,NA,Menos de 1 hora,"Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Centro-Oeste,MT,5107305,Interior,Estadual,Urbana,209.785126,183.341341,Feminino,Amarela,Maio,2001,"Sim, um",Não sei,Não sei,Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Norte,PA,1502400,Interior,Estadual,Urbana,285.512992,218.855103,Feminino,Preta,Novembro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3526209,Interior,Estadual,Urbana,256.498293,273.987407,Masculino,Parda,Junho,2003,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Menos de 1 hora,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,MG,3135209,Interior,Estadual,Urbana,185.743484,166.017793,Feminino,Preta,Agosto,2002,Não tem,Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos","Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3168101,Interior,Municipal,Urbana,271.330913,265.903867,Masculino,Branca,Fevereiro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3120805,Interior,Estadual,Urbana,324.579475,286.934473,Masculino,Branca,Dezembro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,SE,2800605,Interior,Estadual,Urbana,290.260773,187.410023,Feminino,Preta,Outubro,1998 ou antes,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,CE,2313500,Interior,Municipal,Urbana,316.844036,309.255633,Feminino,Branca,Novembro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,RS,4307906,Interior,Municipal,Urbana,281.269866,222.926356,Feminino,Branca,Dezembro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Entre 1 e 2 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2615607,Interior,Municipal,Urbana,292.878534,326.352761,Masculino,Preta,Abril,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Norte,AP,1600402,Interior,Estadual,Rural,248.018488,235.05147,Feminino,Parda,Janeiro,2004,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,RJ,3301702,Interior,Municipal,Urbana,153.208264,219.521563,Masculino,Não quero declarar,Janeiro,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3143104,Interior,Estadual,Urbana,287.619321,332.580116,Feminino,Parda,Novembro,2002,"Sim, um",Completou a Faculdade,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Sudeste,RJ,3301009,Interior,Municipal,Rural,340.687948,246.911263,Feminino,Parda,Fevereiro,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3118601,Interior,Municipal,Urbana,285.222154,193.68321,Feminino,Branca,Novembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2611101,Interior,Municipal,Rural,199.254636,253.642599,Feminino,Preta,Maio,2001,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,ES,3205002,Interior,Municipal,Urbana,256.332462,252.650399,Feminino,Branca,Janeiro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2915700,Interior,Municipal,Urbana,260.93138,241.824222,Masculino,Parda,Agosto,2000,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,MG,3156700,Interior,Estadual,Urbana,303.142427,262.897195,Feminino,Preta,Setembro,2000,"Sim, dois",Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,RS,4304002,Interior,Estadual,Urbana,299.82195,308.822635,Feminino,Parda,Agosto,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3301702,Interior,Municipal,Urbana,258.547876,179.143939,Feminino,NA,Junho,2001,"Sim, um",Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5221403,Interior,Estadual,Urbana,175.371773,214.846337,Feminino,Parda,Novembro,2002,"Sim, um",Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,SC,4209102,Interior,Municipal,Urbana,233.589921,320.305043,Masculino,Branca,Janeiro,2003,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Norte,PA,1504901,Interior,Municipal,Urbana,207.662654,234.371428,Masculino,Preta,Abril,2001,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Menos de 1 hora,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,PE,2611101,Interior,Estadual,Urbana,277.930382,276.195098,Masculino,Branca,Julho,2003,Não tem,Não sei,Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,PI,2202133,Interior,Municipal,Urbana,242.299852,285.800138,Feminino,Parda,Abril,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3539301,Interior,Estadual,Urbana,277.632162,218.196803,Masculino,Branca,Agosto,2000,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Somente trabalhar
2017,Sudeste,SP,3515004,Interior,Estadual,Urbana,218.865394,243.088451,Masculino,Branca,Janeiro,NA,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,5000708,Interior,Estadual,Urbana,326.021268,286.841356,Masculino,Parda,Novembro,2001,"Sim, um",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,RS,6310391,Capital,Municipal,Urbana,174.598869,310.462907,Masculino,Branca,Agosto,2002,"Sim, dois",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,CE,2312908,Interior,Municipal,Urbana,323.35227,320.02642,Feminino,Parda,Abril,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3542503,Interior,Estadual,Urbana,186.603106,194.839734,Masculino,Parda,Março,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Nordeste,PE,2606408,Interior,Municipal,Urbana,213.659512,205.47392,Masculino,Branca,Agosto,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Não faço trabalhos domésticos,NA,Somente continuar estudando
2017,Sudeste,SP,3538709,Interior,Estadual,Urbana,278.452722,257.173541,Masculino,Preta,Novembro,2002,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3149309,Interior,Municipal,Urbana,261.583851,277.221951,Masculino,Parda,Abril,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,MG,3162922,Interior,Municipal,Urbana,204.562992,202.829207,Feminino,Parda,Janeiro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sul,PR,4106902,Capital,Estadual,Urbana,273.72753,261.960495,Feminino,Parda,Outubro,2002,Não tem,NA,Completou a Faculdade,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,PR,4100301,Interior,Estadual,Urbana,236.366792,270.352952,Masculino,Branca,Maio,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3511102,Interior,Estadual,Urbana,243.46458,245.973166,Feminino,Indígena,Novembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Mais de 3 horas,Não,Ainda não sei
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,224.626231,241.732503,Feminino,Não quero declarar,Fevereiro,2002,"Sim, dois",Não sei,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3508405,Interior,Estadual,Urbana,228.558465,245.42067,Feminino,Branca,Dezembro,2001,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Sim,Somente continuar estudando
2017,Sudeste,ES,3203320,Interior,Municipal,Rural,302.267985,299.280641,Feminino,Parda,Julho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,PA,1503309,Interior,Municipal,Rural,202.905012,245.450852,Masculino,Parda,Setembro,2002,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Sim,Somente continuar estudando
2017,Centro-Oeste,GO,5208004,Interior,Estadual,Urbana,272.998314,250.493178,Feminino,Parda,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,PA,1502152,Interior,Municipal,Urbana,260.99336,211.315731,Feminino,Parda,Setembro,1999,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Menos de 1 hora,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3505708,Interior,Municipal,Urbana,264.918652,242.221449,Feminino,Parda,Junho,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Nordeste,AL,2702306,Interior,Municipal,Urbana,334.583328,429.637479,Masculino,Parda,Fevereiro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,ES,3201209,Interior,Municipal,Urbana,248.47703,292.130168,Masculino,Parda,Abril,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Mais de 3 horas,Não,Somente continuar estudando
2017,Sul,PR,4104204,Interior,Estadual,Urbana,236.610911,278.06492,Masculino,Branca,Janeiro,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Somente continuar estudando
