ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Sudeste,MG,3147907,Interior,Estadual,Urbana,355.052716,380.857115,Masculino,Parda,Fevereiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5208707,Capital,Municipal,Urbana,325.084461,247.120803,Feminino,Parda,Agosto,2003,"Sim, um",Completou a Faculdade,Completou a Faculdade,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,PI,2206605,Interior,Municipal,Rural,263.958044,225.593482,Masculino,Parda,Junho,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Completou a Faculdade,Entre 1 e 2 horas,Menos de 1 hora,Sim,Somente continuar estudando
2017,Sudeste,MG,3130903,Interior,Estadual,Rural,281.628359,317.686935,NA,NA,NA,NA,NA,NA,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,PA,1500305,Interior,Municipal,Urbana,200.266756,169.605578,Feminino,Parda,Dezembro,2001,Não tem,Não sei,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Ainda não sei
2017,Sudeste,MG,3170206,Interior,Estadual,Urbana,219.487673,244.882036,Masculino,Preta,Dezembro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,PE,2603900,Interior,Municipal,Urbana,303.998523,306.550389,Feminino,Parda,Abril,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sul,PR,4114500,Interior,Estadual,Rural,241.458356,234.568336,Feminino,Parda,Agosto,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2927408,Capital,Estadual,Urbana,222.14984,199.788888,Feminino,Preta,Maio,2000,"Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5208608,Interior,Estadual,Urbana,322.105893,300.986419,Feminino,Parda,Janeiro,2003,Não tem,Não sei,Completou a Faculdade,Entre 1 e 2 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2930204,Interior,Estadual,Urbana,178.177017,188.276969,Feminino,Não quero declarar,Junho,2001,"Sim, um",Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sul,PR,4120903,Interior,Estadual,Urbana,228.007752,224.676792,Masculino,Não quero declarar,Janeiro,2003,"Sim, um",Não sei,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Centro-Oeste,GO,5220603,Interior,Municipal,Rural,220.127638,242.3571,Masculino,Branca,Novembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sul,PR,4120606,Interior,Estadual,Rural,238.607164,209.761756,Masculino,Branca,Julho,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Mais de 3 horas,Não,Somente continuar estudando
2017,Sul,RS,4322707,Interior,Municipal,Urbana,198.690976,228.440972,NA,Branca,Maio,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sul,SC,4204178,Interior,Estadual,Urbana,205.851405,215.372452,Masculino,Não quero declarar,Março,2001,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3525904,Interior,Estadual,Urbana,296.99208,282.858749,Masculino,Parda,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2211605,Interior,Municipal,Rural,261.296429,321.38153,Masculino,Parda,Novembro,2000,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3521408,Interior,Estadual,Urbana,216.142129,165.296279,Masculino,Parda,Agosto,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,PE,2604106,Interior,Municipal,Urbana,285.506876,294.600218,Masculino,Parda,Janeiro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2504306,Interior,Estadual,Urbana,312.720408,320.552926,Feminino,Parda,Dezembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,298.377678,277.352404,Masculino,Parda,Março,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Nunca estudou,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,PR,4119608,Interior,Estadual,Rural,249.657295,257.80451,Masculino,Branca,Abril,2003,Não tem,Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,PE,2608503,Interior,Municipal,Urbana,180.110023,243.599251,Masculino,Branca,Abril,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Ainda não sei
2017,Centro-Oeste,MS,5006606,Interior,Estadual,Urbana,304.550393,346.055365,Masculino,Parda,Dezembro,2002,"Sim, um",Completou a Faculdade,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Norte,AC,1200351,Interior,Municipal,Urbana,169.986067,203.413841,Feminino,Parda,Outubro,2002,Não tem,Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Mais de 3 horas,Não,Somente continuar estudando
2017,Norte,AM,1302553,Interior,Estadual,Urbana,248.147406,238.795305,Feminino,Branca,Maio,2003,Não tem,Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,204.11657,250.879897,Feminino,Parda,Abril,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sul,PR,4104808,Interior,Estadual,Urbana,267.521097,260.141536,Masculino,Preta,Janeiro,2002,"Sim, quatro ou mais","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,5002704,Capital,Municipal,Urbana,305.167108,230.288493,Masculino,Branca,Outubro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2208205,Interior,Municipal,Urbana,180.796156,257.067793,Feminino,Amarela,Janeiro,2001,Não tem,Não sei,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Mais de 3 horas,Não,Somente continuar estudando
2017,Nordeste,MA,2109601,Interior,Municipal,Urbana,201.272045,245.915429,Feminino,Branca,Junho,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,PA,1505064,Interior,Municipal,Rural,242.157435,205.800332,Feminino,Parda,Maio,2000,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sul,PR,4121208,Interior,Estadual,Rural,236.123004,253.671104,Masculino,Branca,Abril,2001,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sul,PR,4108809,Interior,Estadual,Urbana,252.233075,288.809269,Masculino,Parda,Março,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,368.489216,336.424279,Feminino,Branca,Fevereiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Norte,AM,1301704,Interior,Estadual,Urbana,253.473061,265.777438,Feminino,Parda,Outubro,2002,"Sim, um",Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3509007,Interior,Estadual,Urbana,233.058987,259.600721,Feminino,Parda,Janeiro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,RN,2408003,Interior,Estadual,Urbana,230.848531,178.317235,NA,Preta,Abril,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3545803,Interior,Estadual,Urbana,268.600211,253.218824,Masculino,Amarela,Junho,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Norte,TO,1713304,Interior,Estadual,Urbana,225.781319,225.925314,Feminino,Parda,Abril,1999,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,CE,2304103,Interior,Municipal,Urbana,300.75705,329.343615,Feminino,Preta,Fevereiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,5003702,Interior,Municipal,Urbana,326.693683,346.371604,Masculino,Branca,Abril,2002,"Sim, dois",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2910701,Interior,Municipal,Rural,294.008664,259.687578,Masculino,Não quero declarar,Dezembro,1999,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Ainda não sei
2017,Sudeste,SP,3534401,Interior,Estadual,Urbana,280.628249,240.415847,Feminino,Indígena,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2616407,Interior,Municipal,Rural,179.452043,184.697792,Masculino,Não quero declarar,Fevereiro,2000,Não tem,Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,PB,2509305,Interior,Municipal,Urbana,275.216042,305.627718,Feminino,Parda,Agosto,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3529005,Interior,Estadual,Urbana,322.308527,345.028232,Masculino,Branca,Janeiro,2003,NA,Não sei,Não sei,"Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3303500,Interior,Municipal,Urbana,236.882356,208.696951,Masculino,Branca,Março,2002,"Sim, dois",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,253.453338,267.429951,NA,NA,NA,NA,NA,NA,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,PA,1500602,Interior,Municipal,Urbana,237.245752,299.690108,Masculino,Parda,Março,2003,Não tem,Não sei,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3522505,Interior,Estadual,Urbana,273.801851,275.952637,Masculino,Parda,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3106705,Interior,Municipal,Urbana,287.368922,275.565079,Masculino,NA,Fevereiro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,330.005345,327.782319,Masculino,Parda,Agosto,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,ES,3205002,Interior,Estadual,Urbana,251.999754,278.872061,Masculino,Parda,Junho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3145109,Interior,Municipal,Urbana,321.675228,313.856745,Masculino,Parda,Outubro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,RN,2404200,Interior,Municipal,Rural,207.175739,179.235155,Masculino,Preta,Dezembro,2001,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",NA,NA,NA,NA,NA
2017,Norte,RO,1100205,Capital,Estadual,Urbana,254.356759,229.743431,Feminino,NA,Julho,2001,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,AL,2700102,Interior,Municipal,Urbana,202.95432,277.663613,Masculino,Parda,Novembro,2002,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sul,RS,4310207,Interior,Municipal,Urbana,279.348706,294.964524,Masculino,Branca,Setembro,2002,"Sim, um",Completou a Faculdade,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,RN,2408102,Capital,Estadual,Urbana,312.544881,279.585191,Masculino,Parda,Dezembro,2002,"Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3106200,Capital,Estadual,Urbana,233.793161,222.550815,Feminino,Parda,Dezembro,2000,"Sim, um",Não sei,NA,NA,NA,NA,NA
2017,Norte,PA,6305723,Interior,Municipal,Rural,216.970678,253.090886,Feminino,Branca,Janeiro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,TO,1703800,Interior,Estadual,Rural,333.43397,305.362621,Masculino,Preta,Agosto,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Sudeste,MG,3105608,Interior,Estadual,Urbana,270.622413,194.177745,Masculino,Branca,Janeiro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",NA,NA,NA,NA,NA
2017,Nordeste,MA,2105963,Interior,Municipal,Urbana,238.633333,207.088929,Feminino,Parda,Setembro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3131307,Interior,Municipal,Urbana,285.421757,283.804726,Masculino,Parda,Maio,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304144,Interior,Estadual,Urbana,286.410297,207.312834,Feminino,Amarela,Agosto,2002,"Sim, três","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2507507,Capital,Municipal,Urbana,261.249214,237.56165,Feminino,Branca,Janeiro,2003,"Sim, um",Completou a Faculdade,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,MA,2106326,Interior,Municipal,Urbana,293.03847,290.376379,Feminino,Parda,Setembro,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,"Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3501608,Interior,Estadual,Urbana,237.52502,211.360333,Feminino,Parda,Janeiro,2001,"Sim, dois",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sul,SC,4205803,Interior,Estadual,Urbana,242.702804,247.072903,Masculino,Branca,Junho,2002,"Sim, um",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Menos de 1 hora,Sim,Somente continuar estudando
2017,Nordeste,CE,2304400,Capital,Estadual,Urbana,265.999474,203.203015,Feminino,Parda,Maio,2003,"Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sudeste,SP,3502804,Interior,Estadual,Urbana,279.036602,254.335552,NA,Não quero declarar,Janeiro,2003,NA,Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,PE,2613503,Interior,Estadual,Urbana,283.678052,314.152472,Feminino,Amarela,Outubro,2003,"Sim, um",Completou a Faculdade,Completou a Faculdade,Menos de 1 hora,Menos de 1 hora,Não,NA
2017,Nordeste,MA,2100055,Interior,Municipal,Urbana,184.378491,180.949205,Masculino,Branca,Julho,2005 ou depois,"Sim, um",Nunca estudou,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Sul,RS,4309209,Interior,Estadual,Urbana,184.651259,265.736581,Masculino,Branca,Dezembro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,MA,2101905,Interior,Municipal,Rural,248.275994,242.990919,Masculino,Branca,Outubro,1999,Não tem,Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,RJ,3306008,Interior,Estadual,Urbana,161.512432,196.937988,NA,Preta,Maio,2001,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,CE,2311405,Interior,Municipal,Urbana,299.17565,336.550875,Masculino,Parda,Abril,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,PB,2500809,Interior,Estadual,Urbana,174.232553,186.04748,Feminino,Parda,Março,NA,Não tem,Completou a Faculdade,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Norte,AM,1302603,Capital,Municipal,Urbana,238.543862,242.925301,Feminino,Parda,Dezembro,2001,"Sim, um",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,AP,1600303,Capital,Estadual,Urbana,303.966183,246.59793,Masculino,NA,Janeiro,2004,"Sim, um",Completou a Faculdade,NA,NA,NA,NA,NA
2017,Nordeste,BA,2928901,Interior,Estadual,Urbana,369.920762,383.838747,Masculino,Parda,Março,2004,"Sim, dois",Completou a Faculdade,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sul,PR,4127700,Interior,Estadual,Urbana,292.411011,325.944803,Masculino,Branca,Janeiro,2001,"Sim, três",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3541406,Interior,Estadual,Urbana,315.330401,308.325585,Masculino,Parda,Maio,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,PR,4104808,Interior,Estadual,Urbana,255.412127,232.509878,Masculino,Parda,Dezembro,2002,"Sim, três","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2306405,Interior,Municipal,Rural,224.762863,266.166058,Masculino,Parda,Julho,2003,"Sim, um",Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,ES,3201506,Interior,Municipal,Urbana,274.306341,277.013361,Feminino,Parda,Abril,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5218003,Interior,Municipal,Urbana,294.802118,288.605207,Masculino,Parda,Janeiro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sudeste,MG,3106200,Capital,Estadual,Urbana,322.181096,281.679476,Masculino,Branca,Junho,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Completou a Faculdade,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,PE,2610707,Interior,Municipal,Urbana,196.937519,198.772318,Feminino,Preta,Maio,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,PA,1507607,Interior,Municipal,Urbana,227.88594,274.285089,Masculino,Parda,Dezembro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2910800,Interior,Estadual,Urbana,285.0431,258.504449,Feminino,NA,Abril,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
